order_number,order_id,ship_date,ship_mode,address_id
4490,CA-2016-128517,2016-04-14,Second Class,ADD-00269
4489,CA-2016-117681,2016-04-14,Standard Class,ADD-00515
4488,CA-2016-126809,2016-04-13,Standard Class,ADD-00621
4487,CA-2016-128517,2016-04-14,Second Class,ADD-00269
4486,CA-2016-104969,2016-04-14,Standard Class,ADD-00241
4485,CA-2016-104969,2016-04-14,Standard Class,ADD-00241
4484,CA-2016-130477,2016-04-12,Standard Class,ADD-00517
4483,CA-2016-130946,2016-04-12,Standard Class,ADD-00424
4482,CA-2016-130477,2016-04-12,Standard Class,ADD-00517
4481,CA-2016-138520,2016-04-13,Standard Class,ADD-00056
4480,CA-2016-134789,2016-04-15,Standard Class,ADD-00384
4479,US-2016-106600,2016-04-11,First Class,ADD-00145
4478,CA-2016-130946,2016-04-12,Standard Class,ADD-00424
4477,CA-2016-130946,2016-04-12,Standard Class,ADD-00424
4476,CA-2016-138520,2016-04-13,Standard Class,ADD-00056
4475,CA-2016-134789,2016-04-15,Standard Class,ADD-00384
4474,CA-2016-138520,2016-04-13,Standard Class,ADD-00056
4473,CA-2016-130477,2016-04-12,Standard Class,ADD-00517
4472,CA-2016-138520,2016-04-13,Standard Class,ADD-00056
4471,CA-2016-124233,2016-04-14,Standard Class,ADD-00517
4470,CA-2016-134789,2016-04-15,Standard Class,ADD-00384
4469,CA-2016-150000,2016-04-14,Standard Class,ADD-00137
4468,CA-2016-114405,2016-04-12,Standard Class,ADD-00080
4467,CA-2016-114405,2016-04-12,Standard Class,ADD-00080
4466,CA-2016-110499,2016-04-09,First Class,ADD-00579
4465,CA-2016-120530,2016-04-12,Standard Class,ADD-00056
4464,CA-2016-154998,2016-04-09,First Class,ADD-00050
4463,CA-2016-132899,2016-04-11,Standard Class,ADD-00053
4462,US-2016-150140,2016-04-10,Standard Class,ADD-00024
4461,CA-2016-159695,2016-04-10,Second Class,ADD-00426
4460,CA-2016-161907,2016-04-09,Standard Class,ADD-00082
4459,CA-2016-161907,2016-04-09,Standard Class,ADD-00082
4458,CA-2016-123050,2016-04-08,Second Class,ADD-00065
4457,CA-2016-167115,2016-04-09,Standard Class,ADD-00056
4456,CA-2016-159142,2016-04-05,First Class,ADD-00096
4455,CA-2016-123050,2016-04-08,Second Class,ADD-00065
4454,CA-2016-159142,2016-04-05,First Class,ADD-00096
4453,CA-2016-123050,2016-04-08,Second Class,ADD-00065
4452,CA-2016-120796,2016-04-07,Standard Class,ADD-00082
4451,CA-2016-167682,2016-04-09,Standard Class,ADD-00255
4450,CA-2016-167682,2016-04-09,Standard Class,ADD-00255
4449,CA-2016-162222,2016-04-03,Same Day,ADD-00408
4448,CA-2016-123540,2016-04-06,Second Class,ADD-00293
4447,CA-2016-161473,2016-04-05,Standard Class,ADD-00056
4446,CA-2016-103947,2016-04-08,Standard Class,ADD-00500
4445,CA-2016-166674,2016-04-03,Second Class,ADD-00066
4444,CA-2016-161473,2016-04-05,Standard Class,ADD-00056
4443,CA-2016-166674,2016-04-03,Second Class,ADD-00066
4442,CA-2016-166674,2016-04-03,Second Class,ADD-00066
4441,CA-2016-166674,2016-04-03,Second Class,ADD-00066
4440,CA-2016-166674,2016-04-03,Second Class,ADD-00066
4439,CA-2016-166674,2016-04-03,Second Class,ADD-00066
4438,CA-2016-149902,2016-04-06,Standard Class,ADD-00055
4437,CA-2016-111213,2016-04-05,Standard Class,ADD-00053
4436,CA-2016-161473,2016-04-05,Standard Class,ADD-00056
4435,CA-2016-103947,2016-04-08,Standard Class,ADD-00500
4434,US-2016-160206,2016-04-07,Standard Class,ADD-00293
4433,CA-2016-111213,2016-04-05,Standard Class,ADD-00053
4432,CA-2016-111213,2016-04-05,Standard Class,ADD-00053
4431,CA-2016-127985,2016-04-05,Second Class,ADD-00145
4430,US-2016-151827,2016-04-02,Second Class,ADD-00081
4429,CA-2016-124100,2016-04-06,Standard Class,ADD-00053
4428,US-2016-151827,2016-04-02,Second Class,ADD-00081
4427,CA-2016-128258,2016-04-01,First Class,ADD-00027
4426,CA-2016-152555,2016-04-02,Second Class,ADD-00349
4425,CA-2016-167556,2016-04-02,Standard Class,ADD-00053
4424,CA-2016-167556,2016-04-02,Standard Class,ADD-00053
4423,CA-2016-127236,2016-04-02,Standard Class,ADD-00242
4422,CA-2016-127236,2016-04-02,Standard Class,ADD-00242
4421,CA-2016-167556,2016-04-02,Standard Class,ADD-00053
4420,CA-2016-152555,2016-04-02,Second Class,ADD-00349
4419,CA-2016-167556,2016-04-02,Standard Class,ADD-00053
4418,CA-2016-152555,2016-04-02,Second Class,ADD-00349
4417,CA-2016-131380,2016-03-31,Second Class,ADD-00517
4416,CA-2016-131380,2016-03-31,Second Class,ADD-00517
4415,CA-2016-162901,2016-03-31,First Class,ADD-00097
4414,CA-2016-119074,2016-03-31,Standard Class,ADD-00145
4413,CA-2016-119074,2016-03-31,Standard Class,ADD-00145
4412,CA-2016-119074,2016-03-31,Standard Class,ADD-00145
4411,CA-2016-161361,2016-03-28,Second Class,ADD-00474
4410,CA-2016-123666,2016-03-30,Standard Class,ADD-00054
4409,US-2016-162677,2016-03-27,First Class,ADD-00126
4408,CA-2016-161361,2016-03-28,Second Class,ADD-00474
4407,US-2016-162677,2016-03-27,First Class,ADD-00126
4406,CA-2016-134887,2016-03-25,Same Day,ADD-00392
4405,CA-2016-120082,2016-03-27,Second Class,ADD-00055
4404,CA-2016-130911,2016-03-26,Second Class,ADD-00230
4403,CA-2016-130911,2016-03-26,Second Class,ADD-00230
4402,CA-2016-113803,2016-03-26,First Class,ADD-00255
4401,US-2016-164189,2016-03-28,Standard Class,ADD-00605
4400,CA-2016-118899,2016-03-22,Same Day,ADD-00621
4399,CA-2016-107615,2016-03-25,First Class,ADD-00511
4398,US-2016-133879,2016-03-28,Standard Class,ADD-00348
4397,CA-2016-163153,2016-03-25,Standard Class,ADD-00423
4396,CA-2016-163153,2016-03-25,Standard Class,ADD-00423
4395,US-2016-133879,2016-03-28,Standard Class,ADD-00348
4394,US-2016-133879,2016-03-28,Standard Class,ADD-00348
4393,US-2016-156986,2016-03-24,Standard Class,ADD-00609
4392,CA-2016-162747,2016-03-25,Second Class,ADD-00210
4391,US-2016-156986,2016-03-24,Standard Class,ADD-00609
4390,CA-2016-127670,2016-03-24,Standard Class,ADD-00362
4389,US-2016-156986,2016-03-24,Standard Class,ADD-00609
4388,US-2016-156986,2016-03-24,Standard Class,ADD-00609
4387,CA-2016-150889,2016-03-22,Second Class,ADD-00337
4386,CA-2016-118178,2016-03-24,Standard Class,ADD-00198
4385,CA-2016-106383,2016-03-21,Second Class,ADD-00463
4384,CA-2016-136371,2016-03-21,Second Class,ADD-00063
4383,CA-2016-136371,2016-03-21,Second Class,ADD-00063
4382,CA-2016-113292,2016-03-20,Second Class,ADD-00206
4381,US-2016-120929,2016-03-21,Second Class,ADD-00203
4380,CA-2016-134544,2016-03-19,Second Class,ADD-00578
4379,CA-2016-131737,2016-03-17,Same Day,ADD-00093
4378,CA-2016-131737,2016-03-17,Same Day,ADD-00093
4377,CA-2016-128111,2016-03-23,Standard Class,ADD-00010
4376,CA-2016-115476,2016-03-17,Same Day,ADD-00085
4375,CA-2016-131737,2016-03-17,Same Day,ADD-00093
4374,CA-2016-115476,2016-03-17,Same Day,ADD-00085
4373,CA-2016-140571,2016-03-19,Standard Class,ADD-00208
4372,CA-2016-138968,2016-03-16,First Class,ADD-00579
4371,CA-2016-138968,2016-03-16,First Class,ADD-00579
4370,US-2016-113509,2016-03-19,Standard Class,ADD-00083
4369,CA-2016-149272,2016-03-19,Standard Class,ADD-00439
4368,CA-2016-140571,2016-03-19,Standard Class,ADD-00208
4367,CA-2016-149272,2016-03-19,Standard Class,ADD-00439
4366,CA-2016-162082,2016-03-17,First Class,ADD-00447
4365,US-2016-154361,2016-03-19,Standard Class,ADD-00223
4364,CA-2016-162082,2016-03-17,First Class,ADD-00447
4363,CA-2016-162082,2016-03-17,First Class,ADD-00447
4362,CA-2016-102134,2016-03-19,Standard Class,ADD-00296
4361,CA-2016-133802,2016-03-20,Standard Class,ADD-00576
4360,CA-2016-124793,2016-03-16,First Class,ADD-00621
4359,CA-2016-136301,2016-03-15,Second Class,ADD-00578
4358,CA-2016-158834,2016-03-16,First Class,ADD-00494
4357,CA-2016-158834,2016-03-16,First Class,ADD-00494
4356,US-2016-114013,2016-03-15,Second Class,ADD-00081
4355,CA-2016-159373,2016-03-18,Standard Class,ADD-00442
4354,US-2016-108637,2016-03-18,Standard Class,ADD-00101
4353,US-2016-108637,2016-03-18,Standard Class,ADD-00101
4352,US-2016-108637,2016-03-18,Standard Class,ADD-00101
4351,US-2016-114013,2016-03-15,Second Class,ADD-00081
4350,US-2016-114013,2016-03-15,Second Class,ADD-00081
4349,US-2016-114013,2016-03-15,Second Class,ADD-00081
4348,CA-2016-136301,2016-03-15,Second Class,ADD-00578
4347,US-2016-114013,2016-03-15,Second Class,ADD-00081
4346,CA-2016-159373,2016-03-18,Standard Class,ADD-00442
4345,US-2016-114013,2016-03-15,Second Class,ADD-00081
4344,CA-2016-119123,2016-03-18,Standard Class,ADD-00552
4343,US-2016-114013,2016-03-15,Second Class,ADD-00081
4342,US-2016-114013,2016-03-15,Second Class,ADD-00081
4341,CA-2016-159373,2016-03-18,Standard Class,ADD-00442
4340,US-2016-114013,2016-03-15,Second Class,ADD-00081
4339,US-2016-119270,2016-03-16,Standard Class,ADD-00518
4338,CA-2016-119683,2016-03-16,Second Class,ADD-00055
4337,CA-2016-115504,2016-03-17,Standard Class,ADD-00381
4336,CA-2016-127138,2016-03-15,Second Class,ADD-00578
4335,CA-2016-127138,2016-03-15,Second Class,ADD-00578
4334,CA-2016-127138,2016-03-15,Second Class,ADD-00578
4333,CA-2016-127138,2016-03-15,Second Class,ADD-00578
4332,US-2016-128902,2016-03-15,Standard Class,ADD-00048
4331,CA-2016-146171,2016-03-15,Standard Class,ADD-00145
4330,CA-2016-146171,2016-03-15,Standard Class,ADD-00145
4329,CA-2016-122511,2016-03-11,Same Day,ADD-00082
4328,CA-2016-118255,2016-03-13,First Class,ADD-00306
4327,CA-2016-118255,2016-03-13,First Class,ADD-00306
4326,US-2016-112977,2016-03-16,Standard Class,ADD-00062
4325,US-2016-122182,2016-03-14,Standard Class,ADD-00083
4324,CA-2016-169663,2016-03-13,First Class,ADD-00519
4323,CA-2016-108959,2016-03-14,Second Class,ADD-00496
4322,CA-2016-159016,2016-03-11,First Class,ADD-00516
4321,CA-2016-159016,2016-03-11,First Class,ADD-00516
4320,CA-2016-169663,2016-03-13,First Class,ADD-00519
4319,CA-2016-153269,2016-03-12,First Class,ADD-00004
4318,CA-2016-153269,2016-03-12,First Class,ADD-00004
4317,CA-2016-153269,2016-03-12,First Class,ADD-00004
4316,CA-2016-120803,2016-03-13,Standard Class,ADD-00030
4315,CA-2016-153269,2016-03-12,First Class,ADD-00004
4314,US-2016-140172,2016-03-13,Standard Class,ADD-00278
4313,CA-2016-130400,2016-03-12,Standard Class,ADD-00411
4312,CA-2016-111976,2016-03-12,Standard Class,ADD-00080
4311,CA-2016-169103,2016-03-13,Standard Class,ADD-00167
4310,CA-2016-111976,2016-03-12,Standard Class,ADD-00080
4309,CA-2016-137337,2016-03-12,Standard Class,ADD-00054
4308,CA-2016-169103,2016-03-13,Standard Class,ADD-00167
4307,CA-2016-130400,2016-03-12,Standard Class,ADD-00411
4306,CA-2016-130400,2016-03-12,Standard Class,ADD-00411
4305,CA-2016-137337,2016-03-12,Standard Class,ADD-00054
4304,CA-2016-106306,2016-03-08,Same Day,ADD-00496
4303,US-2016-140172,2016-03-13,Standard Class,ADD-00278
4302,CA-2016-137337,2016-03-12,Standard Class,ADD-00054
4301,US-2016-137547,2016-03-12,Standard Class,ADD-00418
4300,US-2016-155173,2016-03-10,Standard Class,ADD-00080
4299,CA-2016-110898,2016-03-12,Standard Class,ADD-00348
4298,US-2016-155173,2016-03-10,Standard Class,ADD-00080
4297,CA-2016-110898,2016-03-12,Standard Class,ADD-00348
4296,CA-2016-110898,2016-03-12,Standard Class,ADD-00348
4295,CA-2016-110898,2016-03-12,Standard Class,ADD-00348
4294,US-2016-155173,2016-03-10,Standard Class,ADD-00080
4293,CA-2016-165218,2016-03-11,Standard Class,ADD-00412
4292,CA-2016-165218,2016-03-11,Standard Class,ADD-00412
4291,CA-2016-164637,2016-03-08,Standard Class,ADD-00250
4290,CA-2016-122518,2016-03-08,Second Class,ADD-00170
4289,CA-2016-158358,2016-03-08,Standard Class,ADD-00021
4288,CA-2016-154053,2016-03-10,Standard Class,ADD-00540
4287,CA-2016-120005,2016-03-03,Same Day,ADD-00579
4286,CA-2016-103982,2016-03-08,Standard Class,ADD-00449
4285,CA-2016-116799,2016-03-06,First Class,ADD-00455
4284,CA-2016-167759,2016-03-08,Second Class,ADD-00256
4283,CA-2016-112123,2016-03-08,Standard Class,ADD-00085
4282,CA-2016-103982,2016-03-08,Standard Class,ADD-00449
4281,CA-2016-145730,2016-03-08,Standard Class,ADD-00442
4280,CA-2016-145730,2016-03-08,Standard Class,ADD-00442
4279,CA-2016-112123,2016-03-08,Standard Class,ADD-00085
4278,CA-2016-145730,2016-03-08,Standard Class,ADD-00442
4277,CA-2016-116799,2016-03-06,First Class,ADD-00455
4276,CA-2016-112123,2016-03-08,Standard Class,ADD-00085
4275,CA-2016-103982,2016-03-08,Standard Class,ADD-00449
4274,CA-2016-103982,2016-03-08,Standard Class,ADD-00449
4273,CA-2016-120005,2016-03-03,Same Day,ADD-00579
4272,US-2016-151862,2016-03-08,Standard Class,ADD-00465
4271,US-2016-143819,2016-03-05,Standard Class,ADD-00058
4270,US-2016-143819,2016-03-05,Standard Class,ADD-00058
4269,US-2016-143819,2016-03-05,Standard Class,ADD-00058
4268,US-2016-143819,2016-03-05,Standard Class,ADD-00058
4267,CA-2016-111283,2016-03-04,Standard Class,ADD-00220
4266,CA-2016-101623,2016-03-06,Standard Class,ADD-00056
4265,CA-2016-128706,2016-03-02,Standard Class,ADD-00425
4264,CA-2016-101448,2016-03-01,Second Class,ADD-00298
4263,CA-2016-102456,2016-03-01,First Class,ADD-00054
4262,CA-2016-165015,2016-02-27,Second Class,ADD-00220
4261,CA-2016-144400,2016-02-27,Standard Class,ADD-00080
4260,CA-2016-119025,2016-02-28,Standard Class,ADD-00293
4259,US-2016-143280,2016-02-26,Standard Class,ADD-00519
4258,US-2016-143280,2016-02-26,Standard Class,ADD-00519
4257,US-2016-143280,2016-02-26,Standard Class,ADD-00519
4256,CA-2016-139010,2016-02-26,Second Class,ADD-00517
4255,US-2016-139262,2016-02-25,Standard Class,ADD-00179
4254,US-2016-139262,2016-02-25,Standard Class,ADD-00179
4253,CA-2016-139010,2016-02-26,Second Class,ADD-00517
4252,US-2016-168410,2016-02-26,Standard Class,ADD-00063
4251,CA-2016-139010,2016-02-26,Second Class,ADD-00517
4250,CA-2016-121447,2016-02-22,First Class,ADD-00054
4249,US-2016-168410,2016-02-26,Standard Class,ADD-00063
4248,US-2016-139262,2016-02-25,Standard Class,ADD-00179
4247,CA-2016-139010,2016-02-26,Second Class,ADD-00517
4246,US-2016-168410,2016-02-26,Standard Class,ADD-00063
4245,CA-2016-166485,2016-02-27,Standard Class,ADD-00198
4244,CA-2016-106460,2016-02-22,Second Class,ADD-00578
4243,CA-2016-101630,2016-02-23,Second Class,ADD-00062
4242,CA-2016-123274,2016-02-24,Standard Class,ADD-00056
4241,CA-2016-101630,2016-02-23,Second Class,ADD-00062
4240,CA-2016-123274,2016-02-24,Standard Class,ADD-00056
4239,CA-2016-108105,2016-02-23,Standard Class,ADD-00218
4238,CA-2016-134138,2016-02-20,Standard Class,ADD-00043
4237,CA-2016-168956,2016-02-20,Standard Class,ADD-00348
4236,CA-2016-105781,2016-02-20,Standard Class,ADD-00055
4235,CA-2016-108105,2016-02-23,Standard Class,ADD-00218
4234,CA-2016-168956,2016-02-20,Standard Class,ADD-00348
4233,CA-2016-168956,2016-02-20,Standard Class,ADD-00348
4232,CA-2016-168956,2016-02-20,Standard Class,ADD-00348
4231,CA-2016-105781,2016-02-20,Standard Class,ADD-00055
4230,US-2016-162859,2016-02-22,Standard Class,ADD-00053
4229,US-2016-162859,2016-02-22,Standard Class,ADD-00053
4228,CA-2016-134334,2016-02-15,First Class,ADD-00090
4227,CA-2016-134334,2016-02-15,First Class,ADD-00090
4226,CA-2016-134334,2016-02-15,First Class,ADD-00090
4225,CA-2016-134334,2016-02-15,First Class,ADD-00090
4224,CA-2016-146150,2016-02-19,Standard Class,ADD-00208
4223,CA-2016-112942,2016-02-18,Standard Class,ADD-00519
4222,CA-2016-110492,2016-02-14,First Class,ADD-00139
4221,CA-2016-110492,2016-02-14,First Class,ADD-00139
4220,CA-2016-164938,2016-02-13,First Class,ADD-00396
4219,US-2016-112396,2016-02-13,Standard Class,ADD-00579
4218,US-2016-112396,2016-02-13,Standard Class,ADD-00579
4217,CA-2016-163048,2016-02-15,Standard Class,ADD-00423
4216,CA-2016-109344,2016-02-11,Second Class,ADD-00116
4215,CA-2016-106894,2016-02-07,Same Day,ADD-00096
4214,CA-2016-161662,2016-02-09,First Class,ADD-00222
4213,CA-2016-135461,2016-02-10,Second Class,ADD-00520
4212,CA-2016-106894,2016-02-07,Same Day,ADD-00096
4211,CA-2016-125017,2016-02-11,Standard Class,ADD-00199
4210,US-2016-108504,2016-02-05,Same Day,ADD-00137
4209,CA-2016-100993,2016-02-10,Standard Class,ADD-00542
4208,US-2016-108504,2016-02-05,Same Day,ADD-00137
4207,US-2016-108504,2016-02-05,Same Day,ADD-00137
4206,US-2016-108504,2016-02-05,Same Day,ADD-00137
4205,US-2016-108504,2016-02-05,Same Day,ADD-00137
4204,CA-2016-100993,2016-02-10,Standard Class,ADD-00542
4203,US-2016-108504,2016-02-05,Same Day,ADD-00137
4202,US-2016-108504,2016-02-05,Same Day,ADD-00137
4201,US-2016-108504,2016-02-05,Same Day,ADD-00137
4200,CA-2016-100993,2016-02-10,Standard Class,ADD-00542
4199,CA-2016-100993,2016-02-10,Standard Class,ADD-00542
4198,US-2016-108504,2016-02-05,Same Day,ADD-00137
4197,US-2016-108504,2016-02-05,Same Day,ADD-00137
4196,US-2016-108504,2016-02-05,Same Day,ADD-00137
4195,CA-2016-150077,2016-02-10,Standard Class,ADD-00091
4194,CA-2016-101189,2016-02-09,Standard Class,ADD-00520
4193,CA-2016-117912,2016-02-08,Standard Class,ADD-00500
4192,CA-2016-118514,2016-02-10,Standard Class,ADD-00213
4191,CA-2016-144645,2016-02-08,Standard Class,ADD-00424
4190,CA-2016-147431,2016-02-07,Standard Class,ADD-00054
4189,CA-2016-158841,2016-02-04,Second Class,ADD-00097
4188,CA-2016-158841,2016-02-04,Second Class,ADD-00097
4187,CA-2016-158841,2016-02-04,Second Class,ADD-00097
4186,CA-2016-154067,2016-02-07,Standard Class,ADD-00518
4185,US-2016-140809,2016-02-03,First Class,ADD-00097
4184,CA-2016-158043,2016-02-04,Second Class,ADD-00049
4183,CA-2016-129238,2016-02-04,Standard Class,ADD-00519
4182,CA-2016-129238,2016-02-04,Standard Class,ADD-00519
4181,CA-2016-147970,2016-02-02,Second Class,ADD-00412
4180,CA-2016-159891,2016-02-06,Standard Class,ADD-00139
4179,CA-2016-159891,2016-02-06,Standard Class,ADD-00139
4178,CA-2016-168032,2016-02-03,Standard Class,ADD-00351
4177,CA-2016-114944,2016-02-04,Standard Class,ADD-00348
4176,CA-2016-164483,2016-02-03,Standard Class,ADD-00580
4175,CA-2016-168032,2016-02-03,Standard Class,ADD-00351
4174,CA-2016-153661,2016-01-31,First Class,ADD-00580
4173,CA-2016-168032,2016-02-03,Standard Class,ADD-00351
4172,US-2016-166660,2016-02-01,Second Class,ADD-00621
4171,CA-2016-153661,2016-01-31,First Class,ADD-00580
4170,CA-2016-153661,2016-01-31,First Class,ADD-00580
4169,US-2016-166660,2016-02-01,Second Class,ADD-00621
4168,CA-2016-146437,2016-02-01,Second Class,ADD-00518
4167,CA-2016-168046,2016-01-28,Second Class,ADD-00055
4166,CA-2016-153346,2016-01-27,First Class,ADD-00041
4165,CA-2016-168046,2016-01-28,Second Class,ADD-00055
4164,CA-2016-168046,2016-01-28,Second Class,ADD-00055
4163,CA-2016-168046,2016-01-28,Second Class,ADD-00055
4162,CA-2016-153346,2016-01-27,First Class,ADD-00041
4161,CA-2016-109407,2016-01-26,Second Class,ADD-00210
4160,CA-2016-113656,2016-01-29,Standard Class,ADD-00518
4159,US-2016-165505,2016-01-27,Standard Class,ADD-00024
4158,US-2016-165505,2016-01-27,Standard Class,ADD-00024
4157,US-2016-165505,2016-01-27,Standard Class,ADD-00024
4156,CA-2016-148208,2016-01-27,Standard Class,ADD-00230
4155,CA-2016-146318,2016-01-27,Standard Class,ADD-00622
4154,US-2016-135923,2016-01-28,Standard Class,ADD-00124
4153,CA-2016-148208,2016-01-27,Standard Class,ADD-00230
4152,CA-2016-125850,2016-01-28,Standard Class,ADD-00542
4151,US-2016-155180,2016-01-29,Standard Class,ADD-00053
4150,CA-2016-138079,2016-01-28,Standard Class,ADD-00623
4149,US-2016-135923,2016-01-28,Standard Class,ADD-00124
4148,US-2016-135923,2016-01-28,Standard Class,ADD-00124
4147,CA-2016-111010,2016-01-28,Standard Class,ADD-00046
4146,CA-2016-125850,2016-01-28,Standard Class,ADD-00542
4145,US-2016-167339,2016-01-23,Second Class,ADD-00542
4144,US-2016-167339,2016-01-23,Second Class,ADD-00542
4143,CA-2016-116736,2016-01-21,Standard Class,ADD-00020
4142,CA-2016-116736,2016-01-21,Standard Class,ADD-00020
4141,CA-2016-116736,2016-01-21,Standard Class,ADD-00020
4140,CA-2016-106558,2016-01-21,Standard Class,ADD-00145
4139,CA-2016-121755,2016-01-20,Second Class,ADD-00520
4138,CA-2016-121755,2016-01-20,Second Class,ADD-00520
4137,CA-2016-137848,2016-01-21,Standard Class,ADD-00054
4136,CA-2016-137848,2016-01-21,Standard Class,ADD-00054
4135,CA-2016-137848,2016-01-21,Standard Class,ADD-00054
4134,CA-2016-152072,2016-01-19,Standard Class,ADD-00042
4133,CA-2016-152072,2016-01-19,Standard Class,ADD-00042
4132,CA-2016-152072,2016-01-19,Standard Class,ADD-00042
4131,CA-2016-140746,2016-01-15,Same Day,ADD-00034
4130,CA-2016-166912,2016-01-17,First Class,ADD-00053
4129,CA-2016-133368,2016-01-20,Standard Class,ADD-00120
4128,CA-2016-133368,2016-01-20,Standard Class,ADD-00120
4127,CA-2016-126529,2016-01-13,Second Class,ADD-00242
4126,CA-2016-141887,2016-01-15,Standard Class,ADD-00223
4125,CA-2016-126529,2016-01-13,Second Class,ADD-00242
4124,CA-2016-126529,2016-01-13,Second Class,ADD-00242
4123,CA-2016-116547,2016-01-17,Standard Class,ADD-00623
4122,CA-2016-116547,2016-01-17,Standard Class,ADD-00623
4121,CA-2016-163937,2016-01-13,Second Class,ADD-00629
4120,CA-2016-126543,2016-01-13,Second Class,ADD-00226
4119,CA-2016-108882,2016-01-15,Standard Class,ADD-00574
4118,CA-2016-108882,2016-01-15,Standard Class,ADD-00574
4117,US-2016-137295,2016-01-13,Standard Class,ADD-00116
4116,US-2016-100461,2016-01-12,Standard Class,ADD-00290
