order_number,order_id,order_date,product_id,sales,quantity,discount,profit
4599,CA-2016-154788,2016-04-30,OFF-BI-10003314,7.712,2,0.2,2.7956
4598,CA-2016-144792,2016-04-30,FUR-FU-10002759,111.888,7,0.2,22.3776
4597,CA-2016-152814,2016-04-28,OFF-PA-10001970,29.472,3,0.2,9.9468
4596,CA-2016-167605,2016-04-28,FUR-FU-10001602,30.344,2,0.6,-31.8612
4595,CA-2016-161816,2016-04-28,OFF-LA-10004345,15.712,4,0.2,5.6956
4594,CA-2016-137204,2016-04-28,FUR-CH-10002304,41.568,2,0.2,2.598
4593,CA-2016-161816,2016-04-28,TEC-PH-10003012,369.576,3,0.2,41.5773
4592,CA-2016-139556,2016-04-26,FUR-CH-10004983,434.646,3,0.1,62.7822
4591,US-2016-150147,2016-04-25,OFF-BI-10001982,4.896,3,0.7,-3.4272
4590,US-2016-150147,2016-04-25,TEC-PH-10004614,82.8,2,0.4,-20.7
4589,US-2016-150147,2016-04-25,OFF-BI-10001153,20.724,2,0.7,-13.816
4588,CA-2016-168081,2016-04-24,TEC-AC-10003174,258.696,3,0.2,64.674
4587,CA-2016-149279,2016-04-24,OFF-BI-10004040,3.108,2,0.7,-2.1756
4586,CA-2016-149279,2016-04-24,FUR-CH-10004287,1325.76,6,0.2,149.148
4585,CA-2016-138933,2016-04-24,OFF-BI-10003355,3.984,1,0.2,1.3944
4584,CA-2016-149279,2016-04-24,OFF-PA-10003441,15.552,3,0.2,5.4432
4583,CA-2016-130001,2016-04-23,OFF-PA-10002666,36.24,5,0.2,11.325
4582,CA-2016-162138,2016-04-23,OFF-BI-10004593,251.52,6,0.2,81.744
4581,CA-2016-124149,2016-04-23,OFF-PA-10002421,108.336,6,0.2,37.9176
4580,CA-2016-126270,2016-04-23,OFF-EN-10004386,71.97,3,0.0,35.985
4579,CA-2016-124149,2016-04-23,OFF-PA-10002923,78.304,2,0.2,29.364
4578,CA-2016-124149,2016-04-23,OFF-ST-10000760,55.92,5,0.2,6.291
4577,CA-2016-162138,2016-04-23,TEC-AC-10001908,99.99,1,0.0,34.9965
4576,CA-2016-126270,2016-04-23,OFF-BI-10002764,18.088,7,0.2,6.5569
4575,CA-2016-109869,2016-04-22,OFF-BI-10000315,28.485,5,0.7,-20.889
4574,CA-2016-109869,2016-04-22,FUR-FU-10000023,23.56,5,0.2,7.068
4573,CA-2016-101329,2016-04-22,OFF-AR-10003190,2.88,1,0.0,0.8064
4572,CA-2016-101329,2016-04-22,OFF-AR-10000614,32.13,9,0.0,8.3538
4571,CA-2016-109869,2016-04-22,OFF-AP-10002578,78.272,2,0.2,5.8704
4570,CA-2016-113061,2016-04-22,FUR-FU-10003975,86.62,2,0.0,8.662
4569,CA-2016-109869,2016-04-22,OFF-SU-10003505,185.376,2,0.2,-34.758
4568,CA-2016-109869,2016-04-22,FUR-TA-10001889,1272.63,6,0.5,-814.4832
4567,CA-2016-147578,2016-04-22,FUR-FU-10001889,31.56,3,0.0,10.4148
4566,CA-2016-109057,2016-04-22,OFF-ST-10002406,23.952,2,0.2,2.3952
4565,CA-2016-146423,2016-04-21,OFF-AR-10004817,15.48,3,0.0,4.4892
4564,CA-2016-146423,2016-04-21,OFF-PA-10003797,51.84,8,0.0,24.8832
4563,US-2016-103646,2016-04-21,OFF-ST-10000563,102.336,4,0.2,-12.792
4562,US-2016-103646,2016-04-21,OFF-BI-10002854,44.848,8,0.8,-67.272
4561,US-2016-103646,2016-04-21,OFF-AP-10004487,48.792,3,0.8,-126.8592
4560,CA-2016-151498,2016-04-21,OFF-BI-10004967,8.32,5,0.2,2.808
4559,US-2016-161396,2016-04-19,FUR-TA-10002622,205.176,2,0.4,-58.1332
4558,US-2016-115819,2016-04-19,OFF-BI-10000591,9.336,3,0.2,3.2676
4557,US-2016-115819,2016-04-19,OFF-PA-10002377,22.72,4,0.0,10.224
4556,CA-2016-109666,2016-04-19,OFF-AR-10004022,71.96,2,0.0,17.99
4555,CA-2016-109666,2016-04-19,OFF-SU-10001218,54.9,5,0.0,15.372
4554,CA-2016-109666,2016-04-19,OFF-SU-10002522,7.76,2,0.0,2.2504
4553,US-2016-115819,2016-04-19,OFF-AR-10000823,5.46,3,0.0,1.5288
4552,US-2016-115819,2016-04-19,OFF-BI-10000050,5.84,1,0.2,1.971
4551,CA-2016-109666,2016-04-19,OFF-BI-10000174,9.28,2,0.2,3.248
4550,US-2016-115819,2016-04-19,OFF-AR-10004456,73.2,5,0.0,21.228
4549,CA-2016-109666,2016-04-19,OFF-ST-10000991,459.88,4,0.0,13.7964
4548,US-2016-115819,2016-04-19,TEC-PH-10004700,39.96,5,0.2,12.987
4547,US-2016-161396,2016-04-19,OFF-PA-10000418,419.4,5,0.2,146.79
4546,CA-2016-109666,2016-04-19,OFF-AR-10004582,3.28,2,0.0,1.476
4545,CA-2016-109666,2016-04-19,TEC-PH-10004774,25.98,2,0.0,0.7794
4544,CA-2016-155551,2016-04-18,OFF-ST-10003656,230.376,3,0.2,-48.9549
4543,CA-2016-144785,2016-04-18,OFF-SU-10004290,6.84,1,0.0,1.8468
4542,CA-2016-144785,2016-04-18,OFF-AR-10001573,6.99,3,0.0,2.0271
4541,CA-2016-155551,2016-04-18,OFF-PA-10001560,9.664,2,0.2,3.2616
4540,CA-2016-125087,2016-04-18,OFF-ST-10001780,1554.936,3,0.2,77.7468
4539,CA-2016-139381,2016-04-18,OFF-AP-10001271,203.92,4,0.0,55.0584
4538,CA-2016-125087,2016-04-18,FUR-FU-10004748,127.88,5,0.6,-67.137
4537,CA-2016-125087,2016-04-18,FUR-CH-10002880,344.372,4,0.3,-93.4724
4536,CA-2016-139381,2016-04-18,TEC-PH-10004924,29.56,4,0.0,7.9812
4535,CA-2016-108735,2016-04-17,FUR-BO-10003441,257.499,3,0.15,24.2352
4534,US-2016-133508,2016-04-17,OFF-FA-10000134,29.05,5,0.0,9.0055
4533,US-2016-159415,2016-04-17,FUR-FU-10003798,79.12,5,0.2,13.846
4532,CA-2016-149111,2016-04-17,TEC-PH-10003092,36.792,1,0.2,4.1391
4531,CA-2016-149111,2016-04-17,FUR-FU-10000206,18.624,8,0.2,6.2856
4530,CA-2016-105473,2016-04-16,OFF-SU-10003567,28.8,3,0.0,0.864
4529,US-2016-164588,2016-04-16,OFF-AR-10003056,12.84,3,0.0,3.7236
4528,CA-2016-166282,2016-04-16,TEC-AC-10004209,35.168,4,0.2,8.3524
4527,CA-2016-166282,2016-04-16,OFF-PA-10003022,123.088,7,0.2,40.0036
4526,US-2016-107440,2016-04-16,TEC-MA-10001047,9099.93,7,0.0,2365.9818
4525,US-2016-107440,2016-04-16,FUR-FU-10000550,9.96,2,0.0,3.2868
4524,US-2016-107440,2016-04-16,OFF-BI-10002432,25.3,5,0.0,11.891
4523,CA-2016-136406,2016-04-15,FUR-CH-10002024,1121.568,2,0.2,0.0
4522,US-2016-123750,2016-04-15,TEC-AC-10004659,408.744,7,0.2,76.6395
4521,CA-2016-117849,2016-04-15,OFF-PA-10004327,143.7,3,0.0,68.976
4520,US-2016-123750,2016-04-15,OFF-ST-10000617,4.768,2,0.2,-0.7748
4519,US-2016-123750,2016-04-15,TEC-AC-10004659,291.96,5,0.2,54.7425
4518,US-2016-132423,2016-04-15,OFF-FA-10002988,8.04,5,0.2,2.9145
4517,US-2016-132423,2016-04-15,OFF-AR-10001221,33.488,7,0.2,5.8604
4516,US-2016-123750,2016-04-15,OFF-BI-10004584,189.588,2,0.7,-145.3508
4515,CA-2016-164735,2016-04-14,OFF-ST-10001558,81.2,5,0.0,12.18
4514,CA-2016-112669,2016-04-14,FUR-CH-10004086,933.536,4,0.2,105.0228
4513,CA-2016-166625,2016-04-14,OFF-BI-10002414,25.06,2,0.0,11.7782
4512,CA-2016-148796,2016-04-14,FUR-CH-10004886,383.8,5,0.2,38.38
4511,CA-2016-112669,2016-04-14,OFF-ST-10001228,42.976,4,0.2,4.2976
4510,CA-2016-152800,2016-04-13,OFF-EN-10001509,6.12,3,0.0,2.8764
4509,CA-2016-124254,2016-04-12,OFF-ST-10000060,51.984,1,0.2,-5.1984
4508,CA-2016-112102,2016-04-12,OFF-EN-10002500,63.9,5,0.0,28.755
4507,CA-2016-112102,2016-04-12,OFF-PA-10000100,40.99,1,0.0,20.0851
4506,CA-2016-142398,2016-04-12,OFF-BI-10004826,13.208,1,0.2,4.6228
4505,CA-2016-142398,2016-04-12,FUR-CH-10001545,638.288,7,0.2,-31.9144
4504,CA-2016-124254,2016-04-12,OFF-PA-10000807,10.272,3,0.2,3.4668
4503,CA-2016-163594,2016-04-12,OFF-BI-10003707,36.624,3,0.2,13.734
4502,CA-2016-163594,2016-04-12,FUR-CH-10000225,194.352,3,0.2,-36.441
4501,CA-2016-112102,2016-04-12,FUR-TA-10004086,343.92,4,0.0,75.6624
4500,CA-2016-163594,2016-04-12,OFF-PA-10000809,19.44,3,0.0,9.3312
4499,CA-2016-124254,2016-04-12,OFF-ST-10001469,129.552,3,0.2,-22.6716
4498,US-2016-114622,2016-04-10,OFF-BI-10004716,8.904,2,0.7,-6.5296
4497,CA-2016-109652,2016-04-10,OFF-AR-10000034,13.568,4,0.2,3.2224
4496,CA-2016-124814,2016-04-10,OFF-BI-10000174,23.2,5,0.2,8.12
4495,CA-2016-123358,2016-04-10,OFF-BI-10000069,48.032,4,0.2,15.6104
4494,CA-2016-124814,2016-04-10,OFF-PA-10002787,12.96,2,0.0,6.2208
4493,CA-2016-123358,2016-04-10,OFF-ST-10001932,579.51,3,0.0,81.1314
4492,CA-2016-123358,2016-04-10,OFF-ST-10000636,150.66,9,0.0,6.0264
4491,CA-2016-123358,2016-04-10,OFF-AP-10004980,113.76,3,0.0,44.3664
4490,CA-2016-128517,2016-04-09,TEC-PH-10002555,517.9,2,0.0,134.654
4489,CA-2016-117681,2016-04-09,FUR-BO-10001798,556.665,5,0.15,6.549
4488,CA-2016-126809,2016-04-09,OFF-BI-10003712,35.352,9,0.2,12.8151
4487,CA-2016-128517,2016-04-09,OFF-BI-10000831,5.28,2,0.0,2.4288
4486,CA-2016-104969,2016-04-08,OFF-EN-10002312,8.872,1,0.2,3.2161
4485,CA-2016-104969,2016-04-08,OFF-BI-10004224,121.104,6,0.7,-100.92
4484,CA-2016-130477,2016-04-08,OFF-PA-10002947,20.04,3,0.0,9.6192
4483,CA-2016-130946,2016-04-08,TEC-AC-10001990,431.928,9,0.2,64.7892
4482,CA-2016-130477,2016-04-08,OFF-ST-10002583,64.96,2,0.0,2.5984
4481,CA-2016-138520,2016-04-08,FUR-BO-10002268,388.704,6,0.2,-4.8588
4480,CA-2016-134789,2016-04-08,OFF-FA-10002280,30.0,6,0.0,14.4
4479,US-2016-106600,2016-04-08,FUR-BO-10001608,354.9,5,0.0,88.725
4478,CA-2016-130946,2016-04-08,FUR-CH-10004540,95.984,4,0.3,-4.1136
4477,CA-2016-130946,2016-04-08,OFF-BI-10004995,1088.792,4,0.8,-1850.9464
4476,CA-2016-138520,2016-04-08,OFF-EN-10001137,8.26,2,0.0,3.7996
4475,CA-2016-134789,2016-04-08,OFF-PA-10001934,25.92,4,0.0,12.7008
4474,CA-2016-138520,2016-04-08,OFF-AR-10002399,17.04,4,0.0,6.9864
4473,CA-2016-130477,2016-04-08,OFF-PA-10000019,12.96,2,0.0,6.2208
4472,CA-2016-138520,2016-04-08,OFF-PA-10002713,34.4,5,0.0,15.824
4471,CA-2016-124233,2016-04-08,FUR-FU-10002597,24.7,5,0.0,10.374
4470,CA-2016-134789,2016-04-08,FUR-FU-10003268,159.92,4,0.0,31.984
4469,CA-2016-150000,2016-04-08,OFF-EN-10002973,17.92,4,0.0,8.6016
4468,CA-2016-114405,2016-04-07,OFF-AP-10003278,33.528,3,0.2,2.5146
4467,CA-2016-114405,2016-04-07,OFF-ST-10001627,36.744,3,0.2,3.6744
4466,CA-2016-110499,2016-04-07,TEC-CO-10002095,1199.976,3,0.2,374.9925
4465,CA-2016-120530,2016-04-07,FUR-CH-10000454,658.746,3,0.1,146.388
4464,CA-2016-154998,2016-04-07,OFF-PA-10004243,37.94,2,0.0,18.2112
4463,CA-2016-132899,2016-04-07,OFF-AR-10002833,3.64,2,0.0,0.9828
4462,US-2016-150140,2016-04-06,TEC-PH-10002555,1294.75,5,0.0,336.635
4461,CA-2016-159695,2016-04-05,OFF-ST-10003442,158.368,7,0.2,13.8572
4460,CA-2016-161907,2016-04-05,OFF-SU-10000646,769.184,4,0.2,-163.4516
4459,CA-2016-161907,2016-04-05,TEC-PH-10000141,118.782,3,0.4,-27.7158
4458,CA-2016-123050,2016-04-04,FUR-FU-10000723,82.64,2,0.0,7.4376
4457,CA-2016-167115,2016-04-04,OFF-BI-10004600,588.784,2,0.2,183.995
4456,CA-2016-159142,2016-04-04,TEC-PH-10001448,149.97,3,0.0,5.9988
4455,CA-2016-123050,2016-04-04,OFF-ST-10003455,31.02,2,0.0,8.0652
4454,CA-2016-159142,2016-04-04,OFF-PA-10001776,27.81,3,0.0,13.0707
4453,CA-2016-123050,2016-04-04,TEC-AC-10001109,89.97,3,0.0,37.7874
4452,CA-2016-120796,2016-04-03,OFF-BI-10004330,99.846,9,0.7,-83.205
4451,CA-2016-167682,2016-04-03,TEC-PH-10000673,259.96,4,0.0,124.7808
4450,CA-2016-167682,2016-04-03,FUR-FU-10003799,71.12,4,0.0,22.0472
4449,CA-2016-162222,2016-04-03,OFF-PA-10003893,10.272,3,0.2,3.21
4448,CA-2016-123540,2016-04-02,FUR-CH-10000847,1454.9,5,0.0,378.274
4447,CA-2016-161473,2016-04-01,OFF-BI-10003305,14.352,3,0.2,4.6644
4446,CA-2016-103947,2016-04-01,OFF-AP-10002350,30.144,2,0.2,3.0144
4445,CA-2016-166674,2016-04-01,OFF-AR-10004974,9.84,3,0.0,2.8536
4444,CA-2016-161473,2016-04-01,OFF-LA-10001297,20.7,2,0.0,9.936
4443,CA-2016-166674,2016-04-01,OFF-ST-10001469,161.94,3,0.0,9.7164
4442,CA-2016-166674,2016-04-01,TEC-PH-10002365,35.12,4,0.0,9.1312
4441,CA-2016-166674,2016-04-01,OFF-AR-10000588,59.52,3,0.0,15.4752
4440,CA-2016-166674,2016-04-01,OFF-AR-10001953,263.88,6,0.0,71.2476
4439,CA-2016-166674,2016-04-01,OFF-AR-10003156,30.48,3,0.0,7.9248
4438,CA-2016-149902,2016-04-01,OFF-AR-10002956,88.04,4,0.0,22.8904
4437,CA-2016-111213,2016-04-01,FUR-CH-10000454,1317.492,6,0.1,292.776
4436,CA-2016-161473,2016-04-01,OFF-SU-10001574,10.95,3,0.0,3.285
4435,CA-2016-103947,2016-04-01,OFF-FA-10002780,31.56,5,0.2,9.8625
4434,US-2016-160206,2016-04-01,TEC-PH-10000148,12.99,1,0.0,0.2598
4433,CA-2016-111213,2016-04-01,OFF-BI-10004140,3.592,1,0.2,1.1225
4432,CA-2016-111213,2016-04-01,OFF-SU-10001225,63.84,8,0.0,18.5136
4431,CA-2016-127985,2016-04-01,FUR-FU-10003274,7.04,4,0.0,3.0976
4430,US-2016-151827,2016-03-31,TEC-AC-10003289,31.984,2,0.2,1.1994
4429,CA-2016-124100,2016-03-31,FUR-CH-10003817,327.996,6,0.1,54.666
4428,US-2016-151827,2016-03-31,TEC-PH-10002789,280.782,3,0.4,-60.8361
4427,CA-2016-128258,2016-03-30,OFF-PA-10004156,11.34,1,0.0,5.5566
4426,CA-2016-152555,2016-03-29,OFF-PA-10001295,45.528,3,0.2,15.9348
4425,CA-2016-167556,2016-03-29,OFF-PA-10000466,13.48,2,0.0,6.74
4424,CA-2016-167556,2016-03-29,OFF-BI-10003708,29.8,5,0.2,9.3125
4423,CA-2016-127236,2016-03-29,TEC-PH-10000141,158.376,4,0.4,-36.9544
4422,CA-2016-127236,2016-03-29,FUR-BO-10004015,299.975,5,0.5,-167.986
4421,CA-2016-167556,2016-03-29,OFF-BI-10000320,41.328,7,0.2,14.9814
4420,CA-2016-152555,2016-03-29,FUR-CH-10002965,844.116,6,0.3,-36.1764
4419,CA-2016-167556,2016-03-29,FUR-FU-10004848,414.0,8,0.0,124.2
4418,CA-2016-152555,2016-03-29,TEC-PH-10001254,812.736,8,0.2,60.9552
4417,CA-2016-131380,2016-03-28,OFF-PA-10001243,5.98,1,0.0,2.9302
4416,CA-2016-131380,2016-03-28,OFF-ST-10002485,87.92,4,0.0,0.8792
4415,CA-2016-162901,2016-03-28,OFF-ST-10000649,31.4,2,0.0,7.85
4414,CA-2016-119074,2016-03-27,OFF-BI-10000962,32.54,2,0.0,15.9446
4413,CA-2016-119074,2016-03-27,FUR-FU-10003731,39.92,4,0.0,11.1776
4412,CA-2016-119074,2016-03-27,FUR-FU-10004053,20.24,1,0.0,8.7032
4411,CA-2016-161361,2016-03-26,OFF-PA-10001838,17.64,3,0.0,8.6436
4410,CA-2016-123666,2016-03-26,OFF-ST-10001522,459.95,5,0.0,18.398
4409,US-2016-162677,2016-03-26,TEC-AC-10001314,119.976,3,0.2,-17.9964
4408,CA-2016-161361,2016-03-26,OFF-BI-10002215,17.04,3,0.2,5.538
4407,US-2016-162677,2016-03-26,OFF-ST-10001291,67.64,5,0.2,5.9185
4406,CA-2016-134887,2016-03-25,TEC-AC-10003832,1287.45,5,0.0,244.6155
4405,CA-2016-120082,2016-03-25,OFF-AR-10001955,59.52,3,0.0,17.856
4404,CA-2016-130911,2016-03-24,FUR-BO-10004357,301.47,3,0.5,-241.176
4403,CA-2016-130911,2016-03-24,OFF-AR-10000475,18.656,2,0.2,1.6324
4402,CA-2016-113803,2016-03-24,OFF-PA-10001994,22.48,1,0.0,10.3408
4401,US-2016-164189,2016-03-24,TEC-PH-10003691,403.168,4,0.2,25.198
4400,CA-2016-118899,2016-03-22,FUR-CH-10004754,167.888,7,0.2,14.6902
4399,CA-2016-107615,2016-03-22,TEC-AC-10001013,58.58,2,0.0,19.3314
4398,US-2016-133879,2016-03-21,OFF-BI-10004465,3.168,2,0.8,-4.752
4397,CA-2016-163153,2016-03-21,FUR-TA-10004767,99.372,2,0.3,-1.4196
4396,CA-2016-163153,2016-03-21,OFF-AR-10001868,1.344,1,0.2,0.504
4395,US-2016-133879,2016-03-21,OFF-AR-10004956,13.392,3,0.2,1.5066
4394,US-2016-133879,2016-03-21,FUR-CH-10000665,528.43,5,0.3,0.0
4393,US-2016-156986,2016-03-20,OFF-BI-10002498,16.821,3,0.7,-12.8961
4392,CA-2016-162747,2016-03-20,FUR-FU-10003691,86.45,7,0.0,38.038
4391,US-2016-156986,2016-03-20,OFF-PA-10004101,10.368,2,0.2,3.6288
4390,CA-2016-127670,2016-03-20,FUR-TA-10001095,697.16,4,0.0,146.4036
4389,US-2016-156986,2016-03-20,TEC-PH-10003800,84.784,2,0.2,-20.1362
4388,US-2016-156986,2016-03-20,OFF-PA-10002005,20.736,4,0.2,7.2576
4387,CA-2016-150889,2016-03-20,TEC-PH-10000004,11.992,1,0.2,0.8994
4386,CA-2016-118178,2016-03-19,OFF-BI-10001153,31.086,3,0.7,-20.724
4385,CA-2016-106383,2016-03-19,FUR-BO-10002202,72.294,1,0.7,-98.8018
4384,CA-2016-136371,2016-03-19,FUR-FU-10000221,20.32,4,0.0,6.9088
4383,CA-2016-136371,2016-03-19,FUR-FU-10000409,14.98,1,0.0,6.8908
4382,CA-2016-113292,2016-03-18,OFF-AP-10003590,871.8,3,0.2,87.18
4381,US-2016-120929,2016-03-18,FUR-TA-10001857,189.882,3,0.4,-94.941
4380,CA-2016-134544,2016-03-17,TEC-PH-10003800,84.784,2,0.2,-20.1362
4379,CA-2016-131737,2016-03-17,OFF-EN-10003055,199.9,5,0.0,89.955
4378,CA-2016-131737,2016-03-17,FUR-FU-10004306,971.5,5,0.0,252.59
4377,CA-2016-128111,2016-03-17,OFF-AR-10000588,39.68,2,0.0,10.3168
4376,CA-2016-115476,2016-03-17,TEC-PH-10000673,129.98,2,0.0,62.3904
4375,CA-2016-131737,2016-03-17,OFF-AP-10002945,901.95,3,0.0,297.6435
4374,CA-2016-115476,2016-03-17,OFF-BI-10000962,32.54,2,0.0,15.9446
4373,CA-2016-140571,2016-03-15,OFF-PA-10001954,45.68,2,0.0,21.0128
4372,CA-2016-138968,2016-03-15,FUR-CH-10000309,1352.032,4,0.2,84.502
4371,CA-2016-138968,2016-03-15,OFF-BI-10003529,4.544,2,0.2,1.6472
4370,US-2016-113509,2016-03-15,TEC-AC-10004855,83.976,3,0.2,-13.6461
4369,CA-2016-149272,2016-03-15,OFF-BI-10004233,22.386,7,0.8,-35.8176
4368,CA-2016-140571,2016-03-15,OFF-PA-10001954,319.76,14,0.0,147.0896
4367,CA-2016-149272,2016-03-15,FUR-CH-10000863,528.43,5,0.3,-143.431
4366,CA-2016-162082,2016-03-14,OFF-PA-10001934,5.184,1,0.2,1.8792
4365,US-2016-154361,2016-03-14,FUR-FU-10004020,21.88,5,0.2,6.2905
4364,CA-2016-162082,2016-03-14,FUR-BO-10004409,241.332,5,0.32,-14.196
4363,CA-2016-162082,2016-03-14,OFF-AR-10001044,145.544,7,0.2,16.3737
4362,CA-2016-102134,2016-03-14,FUR-FU-10003724,16.74,2,0.0,4.3524
4361,CA-2016-133802,2016-03-14,OFF-BI-10003291,41.904,6,0.2,14.1426
4360,CA-2016-124793,2016-03-14,FUR-CH-10002880,196.784,2,0.2,-22.1382
4359,CA-2016-136301,2016-03-13,FUR-FU-10004712,28.28,2,0.0,7.3528
4358,CA-2016-158834,2016-03-13,OFF-AP-10000326,157.92,5,0.2,17.766
4357,CA-2016-158834,2016-03-13,TEC-PH-10001254,203.184,2,0.2,15.2388
4356,US-2016-114013,2016-03-13,TEC-PH-10001494,539.91,3,0.4,-116.9805
4355,CA-2016-159373,2016-03-13,OFF-PA-10000659,70.08,5,0.2,24.528
4354,US-2016-108637,2016-03-13,FUR-FU-10004864,127.88,2,0.0,40.9216
4353,US-2016-108637,2016-03-13,OFF-AP-10004540,160.32,2,0.0,44.8896
4352,US-2016-108637,2016-03-13,OFF-BI-10004965,46.0,4,0.0,20.7
4351,US-2016-114013,2016-03-13,OFF-BI-10004318,51.897,1,0.7,-41.5176
4350,US-2016-114013,2016-03-13,TEC-MA-10001148,449.1,3,0.7,-643.71
4349,US-2016-114013,2016-03-13,OFF-ST-10002574,552.56,5,0.2,-138.14
4348,CA-2016-136301,2016-03-13,OFF-SU-10000151,4912.59,3,0.0,196.5036
4347,US-2016-114013,2016-03-13,OFF-ST-10003641,126.08,2,0.2,-28.368
4346,CA-2016-159373,2016-03-13,OFF-BI-10004141,1.272,2,0.8,-2.1624
4345,US-2016-114013,2016-03-13,TEC-AC-10000474,379.96,5,0.2,47.495
4344,CA-2016-119123,2016-03-13,OFF-BI-10001036,51.184,7,0.2,19.194
4343,US-2016-114013,2016-03-13,FUR-CH-10004287,386.68,2,0.3,-5.524
4342,US-2016-114013,2016-03-13,OFF-PA-10004996,41.24,5,0.2,13.9185
4341,CA-2016-159373,2016-03-13,FUR-TA-10004619,557.585,5,0.3,0.0
4340,US-2016-114013,2016-03-13,OFF-BI-10002353,23.16,5,0.7,-15.44
4339,US-2016-119270,2016-03-12,OFF-PA-10004022,19.98,2,0.0,8.991
4338,CA-2016-119683,2016-03-12,OFF-EN-10001990,29.34,3,0.0,13.4964
4337,CA-2016-115504,2016-03-12,OFF-PA-10003953,12.96,2,0.0,6.2208
4336,CA-2016-127138,2016-03-12,OFF-ST-10002756,676.55,5,0.0,6.7655
4335,CA-2016-127138,2016-03-12,OFF-AP-10003842,154.9,5,0.0,40.274
4334,CA-2016-127138,2016-03-12,OFF-EN-10004459,30.56,4,0.0,14.9744
4333,CA-2016-127138,2016-03-12,FUR-CH-10003746,770.352,3,0.2,77.0352
4332,US-2016-128902,2016-03-11,FUR-TA-10001095,244.006,2,0.3,-31.3722
4331,CA-2016-146171,2016-03-11,FUR-FU-10004270,76.92,4,0.0,31.5372
4330,CA-2016-146171,2016-03-11,OFF-ST-10001526,481.32,4,0.0,125.1432
4329,CA-2016-122511,2016-03-11,FUR-FU-10001037,30.336,4,0.2,9.48
4328,CA-2016-118255,2016-03-11,OFF-BI-10003291,17.46,2,0.0,8.2062
4327,CA-2016-118255,2016-03-11,TEC-AC-10000171,45.98,2,0.0,19.7714
4326,US-2016-112977,2016-03-10,FUR-BO-10003272,176.784,1,0.2,-22.098
4325,US-2016-122182,2016-03-10,TEC-AC-10002800,39.992,1,0.2,7.4985
4324,CA-2016-169663,2016-03-10,TEC-MA-10000984,3357.6,3,0.2,377.73
4323,CA-2016-108959,2016-03-10,OFF-ST-10001272,104.696,1,0.2,6.5435
4322,CA-2016-159016,2016-03-10,OFF-PA-10004405,14.9,5,0.0,7.152
4321,CA-2016-159016,2016-03-10,TEC-PH-10002885,4158.912,8,0.2,363.9048
4320,CA-2016-169663,2016-03-10,TEC-AC-10003038,26.85,3,0.0,5.1015
4319,CA-2016-153269,2016-03-09,OFF-BI-10004632,51.8,4,0.0,23.31
4318,CA-2016-153269,2016-03-09,OFF-ST-10004634,11.21,1,0.0,3.363
4317,CA-2016-153269,2016-03-09,FUR-CH-10002647,354.9,5,0.0,88.725
4316,CA-2016-120803,2016-03-09,TEC-AC-10004469,199.75,5,0.0,87.89
4315,CA-2016-153269,2016-03-09,OFF-PA-10001801,17.94,3,0.0,8.7906
4314,US-2016-140172,2016-03-08,OFF-AP-10004233,207.144,3,0.1,48.3336
4313,CA-2016-130400,2016-03-08,OFF-BI-10001757,8.856,9,0.8,-14.1696
4312,CA-2016-111976,2016-03-08,TEC-PH-10002890,108.576,4,0.4,-25.3344
4311,CA-2016-169103,2016-03-08,FUR-FU-10004006,102.36,3,0.2,-3.8385
4310,CA-2016-111976,2016-03-08,OFF-FA-10004968,5.984,2,0.2,-1.3464
4309,CA-2016-137337,2016-03-08,OFF-BI-10000632,69.456,2,0.2,22.5732
4308,CA-2016-169103,2016-03-08,TEC-PH-10001530,1363.96,5,0.2,85.2475
4307,CA-2016-130400,2016-03-08,TEC-AC-10004633,27.96,5,0.2,8.388
4306,CA-2016-130400,2016-03-08,OFF-EN-10001453,146.352,3,0.2,49.3938
4305,CA-2016-137337,2016-03-08,FUR-FU-10003347,113.6,8,0.0,44.304
4304,CA-2016-106306,2016-03-08,OFF-BI-10003676,9.702,3,0.7,-7.1148
4303,US-2016-140172,2016-03-08,OFF-AR-10003251,13.9,5,0.0,3.753
4302,CA-2016-137337,2016-03-08,OFF-PA-10001934,12.96,2,0.0,6.3504
4301,US-2016-137547,2016-03-07,TEC-PH-10002365,21.072,3,0.2,1.5804
4300,US-2016-155173,2016-03-06,TEC-PH-10004586,431.94,2,0.4,-71.99
4299,CA-2016-110898,2016-03-06,OFF-AP-10001626,2.334,3,0.8,-6.3018
4298,US-2016-155173,2016-03-06,OFF-BI-10002982,2.043,1,0.7,-1.4982
4297,CA-2016-110898,2016-03-06,OFF-BI-10004656,1.728,4,0.8,-2.7648
4296,CA-2016-110898,2016-03-06,FUR-TA-10000849,145.98,2,0.5,-99.2664
4295,CA-2016-110898,2016-03-06,FUR-FU-10003773,159.04,5,0.6,-194.824
4294,US-2016-155173,2016-03-06,TEC-PH-10002538,68.238,3,0.4,-12.5103
4293,CA-2016-165218,2016-03-05,OFF-ST-10001558,12.992,1,0.2,-0.812
4292,CA-2016-165218,2016-03-05,OFF-EN-10000056,149.352,3,0.2,50.4063
4291,CA-2016-164637,2016-03-04,OFF-BI-10003876,128.4,3,0.0,64.2
4290,CA-2016-122518,2016-03-04,OFF-LA-10001641,10.08,4,0.2,3.528
4289,CA-2016-158358,2016-03-04,TEC-AC-10002567,159.98,2,0.0,57.5928
4288,CA-2016-154053,2016-03-04,OFF-AR-10003727,16.99,1,0.0,4.9271
